[NanoDet][12-31 02:21:17]INFO: Setting up data...
[NanoDet][12-31 02:21:17]INFO: Creating model...
[NanoDet][12-31 02:21:22]INFO: hyperparams: 
[NanoDet][12-31 02:21:22]INFO: Weight Averaging is enabled
[NanoDet][12-31 03:08:56]INFO: Train|Epoch29/300|Iter840(28)| lr:9.87e-04| loss_qfl:0.0940| loss_bbox:0.1097| loss_dfl:0.1221| aux_loss_qfl:0.0801| aux_loss_bbox:0.1022| aux_loss_dfl:0.1125| 
[NanoDet][12-31 03:09:56]INFO: Train|Epoch30/300|Iter850(9)| lr:9.86e-04| loss_qfl:0.0920| loss_bbox:0.1049| loss_dfl:0.1212| aux_loss_qfl:0.0693| aux_loss_bbox:0.0929| aux_loss_dfl:0.1091| 
[NanoDet][12-31 03:10:18]INFO: Train|Epoch30/300|Iter860(19)| lr:9.86e-04| loss_qfl:0.1139| loss_bbox:0.1123| loss_dfl:0.1202| aux_loss_qfl:0.0933| aux_loss_bbox:0.1005| aux_loss_dfl:0.1099| 
[NanoDet][12-31 03:10:46]INFO: Val|Epoch30/300|Iter869(0)| lr:9.86e-04| loss_qfl:0.1170| loss_bbox:0.1119| loss_dfl:0.1131| aux_loss_qfl:0.0986| aux_loss_bbox:0.1093| aux_loss_dfl:0.1079| 
[NanoDet][12-31 03:10:47]INFO: Val_metrics: {'mAP': 0.8875598948910085, 'AP_50': 0.9513734542127417, 'AP_75': 0.9462958999690159, 'AP_small': -1.0, 'AP_m': -1.0, 'AP_l': 0.8875598948910085}
[NanoDet][12-31 03:11:21]INFO: Train|Epoch31/300|Iter870(0)| lr:9.84e-04| loss_qfl:0.1025| loss_bbox:0.1241| loss_dfl:0.1288| aux_loss_qfl:0.0880| aux_loss_bbox:0.1100| aux_loss_dfl:0.1168| 
[NanoDet][12-31 03:11:53]INFO: Train|Epoch31/300|Iter880(10)| lr:9.84e-04| loss_qfl:0.0895| loss_bbox:0.1270| loss_dfl:0.1224| aux_loss_qfl:0.0610| aux_loss_bbox:0.1040| aux_loss_dfl:0.1107| 
[NanoDet][12-31 03:12:17]INFO: Train|Epoch31/300|Iter890(20)| lr:9.84e-04| loss_qfl:0.1333| loss_bbox:0.1150| loss_dfl:0.1226| aux_loss_qfl:0.1099| aux_loss_bbox:0.1106| aux_loss_dfl:0.1113| 
[NanoDet][12-31 03:13:15]INFO: Train|Epoch32/300|Iter900(1)| lr:9.83e-04| loss_qfl:0.0970| loss_bbox:0.1400| loss_dfl:0.1236| aux_loss_qfl:0.0950| aux_loss_bbox:0.1415| aux_loss_dfl:0.1152| 
[NanoDet][12-31 03:13:47]INFO: Train|Epoch32/300|Iter910(11)| lr:9.83e-04| loss_qfl:0.1452| loss_bbox:0.1188| loss_dfl:0.1229| aux_loss_qfl:0.1366| aux_loss_bbox:0.1058| aux_loss_dfl:0.1127| 
[NanoDet][12-31 03:14:09]INFO: Train|Epoch32/300|Iter920(21)| lr:9.83e-04| loss_qfl:0.1089| loss_bbox:0.1184| loss_dfl:0.1247| aux_loss_qfl:0.0875| aux_loss_bbox:0.0958| aux_loss_dfl:0.1113| 
